event_id,name,event_type,critical_issues,boroughs_reported,start_local,end_local,tz_local,start_utc,end_utc,duration_hours_reported,window_hours_used,subhourly_snapped,unit,wind_peak_ms,wind_mean_ms,wind_peak_cellmax_ms,precip_total_mm,precip_peak_rate_mmh,precip_peak_rate_cellmax_mmh,n_hours_wind,n_hours_precip,status
SW2987,Flash Flood Emergency,Tidal Flooding,"Flash Flooding, Coastal Flooding","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-07 16:00,2023-12-11 13:00,EST,2023-12-07 21:00,2023-12-11 18:00,93,93,FALSE,Queens,9.756,3.542,9.756,43.34,5.072,5.432,94,93,ok
SW2987,Flash Flood Emergency,Tidal Flooding,"Flash Flooding, Coastal Flooding","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-07 16:00,2023-12-11 13:00,EST,2023-12-07 21:00,2023-12-11 18:00,93,93,FALSE,Manhattan,6.968,2.745,7.133,43.366,6.054,6.054,94,93,ok
SW2987,Flash Flood Emergency,Tidal Flooding,"Flash Flooding, Coastal Flooding","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-07 16:00,2023-12-11 13:00,EST,2023-12-07 21:00,2023-12-11 18:00,93,93,FALSE,Bronx,6.957,2.691,7.096,43.919,6.121,6.121,94,93,ok
SW2987,Flash Flood Emergency,Tidal Flooding,"Flash Flooding, Coastal Flooding","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-07 16:00,2023-12-11 13:00,EST,2023-12-07 21:00,2023-12-11 18:00,93,93,FALSE,Staten Island,7.281,2.976,7.442,42.459,5.662,5.662,94,93,ok
SW2987,Flash Flood Emergency,Tidal Flooding,"Flash Flooding, Coastal Flooding","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-07 16:00,2023-12-11 13:00,EST,2023-12-07 21:00,2023-12-11 18:00,93,93,FALSE,ALL NYC,8.536,3.227,8.604,43.007,5.434,5.569,94,93,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,Brooklyn,8.131,6.256,8.131,15.772,6.947,6.947,7,6,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,Queens,8.783,6.783,8.967,18.008,7.685,7.924,7,6,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,Manhattan,6.601,4.825,6.601,19.007,7.658,7.823,7,6,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,Bronx,6.742,4.878,6.742,20.501,8.858,8.858,7,6,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,Staten Island,7.129,5.039,7.129,15.097,6.39,6.39,7,6,ok
SW2988,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-12-18 06:00,2023-12-18 11:59,EST,2023-12-18 11:00,2023-12-18 17:00,5.98333,6,FALSE,ALL NYC,7.733,5.909,7.929,17.386,7.299,7.53,7,6,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,Brooklyn,15.219,7.623,15.219,41.448,7.098,7.098,25,24,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,Queens,15.412,7.656,15.412,41.203,6.691,6.691,25,24,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,Manhattan,12.744,6.052,12.744,46.426,6.477,6.804,25,24,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,Bronx,12.42,5.823,12.42,46.527,6.603,6.791,25,24,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,Staten Island,13.576,6.716,13.576,43.319,6.964,6.964,25,24,ok
SW2989,Winter Weather Emergency,"Tidal Flooding, Winter Weather","Flash Flooding, Coastal Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-09 06:00,2024-01-10 06:00,EST,2024-01-09 11:00,2024-01-10 11:00,24,24,FALSE,ALL NYC,14.388,7.085,14.388,42.835,6.739,6.854,25,24,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,Brooklyn,5.452,3.114,5.453,11.856,1.468,1.468,49,48,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,Queens,5.608,3.173,5.626,11.714,1.499,1.499,49,48,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,Manhattan,4.328,2.517,4.338,12.076,1.506,1.506,49,48,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,Bronx,4.177,2.441,4.181,12.029,1.52,1.52,49,48,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,Staten Island,4.762,2.742,4.762,12.211,1.437,1.437,49,48,ok
SW2990,Winter Weather Emergency,Winter Weather,"Extreme Cold, Freezing Precipitation, Heavy Snow","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-01-15 00:00,2024-01-16 23:59,EST,2024-01-15 05:00,2024-01-17 05:00,47.9833,48,FALSE,ALL NYC,5.073,2.923,5.119,11.914,1.484,1.484,49,48,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,Brooklyn,5.754,3.456,5.754,3.659,0.453,0.453,58,57,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,Queens,5.804,3.574,5.808,3.381,0.41,0.41,58,57,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,Manhattan,4.809,2.743,4.809,3.318,0.411,0.411,58,57,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,Bronx,4.669,2.681,4.669,3.14,0.385,0.385,58,57,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,Staten Island,5.165,2.951,5.165,3.932,0.493,0.493,58,57,ok
SW2991,Winter Weather Emergency,Winter Weather,Coastal Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-01-18 00:00,2024-01-20 08:30,EST,2024-01-18 05:00,2024-01-20 14:00,56.5,57,FALSE,ALL NYC,5.433,3.238,5.434,3.509,0.432,0.432,58,57,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,Brooklyn,9.212,4.67,9.212,55.639,7.023,7.023,49,48,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,Queens,9.321,4.827,9.444,55.991,6.836,6.981,49,48,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,Manhattan,8.194,3.809,8.194,57.344,6.805,6.914,49,48,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,Bronx,7.914,3.741,8.01,57.737,7.208,7.208,49,48,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,Staten Island,8.523,4.029,8.523,55.392,6.931,6.931,49,48,ok
SW2992,Flash Flood Event,Other,"Coastal Flooding, Flash Flooding, High Winds","Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-23 00:00,2024-03-24 23:59,EDT,2024-03-23 04:00,2024-03-25 04:00,47.9833,48,FALSE,ALL NYC,8.616,4.407,8.918,56.153,6.867,7.002,49,48,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,Brooklyn,7.388,5.422,7.388,5.698,3.463,3.463,9,8,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,Queens,6.986,5.352,6.986,4.729,2.579,2.642,9,8,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,Manhattan,5.905,4.383,5.905,4.028,2.69,2.69,9,8,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,Bronx,5.439,4.158,5.439,3.213,2.066,2.066,9,8,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,Staten Island,7.114,5.045,7.114,6.355,4.194,4.194,9,8,ok
SW2993,Severe Weather,Thunderstorms,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-04-01 16:00,2023-04-01 23:59,EDT,2023-04-01 20:00,2023-04-02 04:00,7.98333,8,FALSE,ALL NYC,6.798,5.065,6.798,4.986,3.021,3.045,9,8,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,Brooklyn,6.297,5.385,6.297,22.086,3.655,3.655,13,12,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,Queens,6.199,5.357,6.203,22.105,3.612,3.612,13,12,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,Manhattan,4.651,4.062,4.667,21.837,3.453,3.453,13,12,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,Bronx,4.35,3.829,4.398,21.759,3.388,3.388,13,12,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,Staten Island,5.584,4.737,5.584,22.092,3.678,3.678,13,12,ok
SW2994,Winter Weather,Winter Weather,High Winds,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-02-13 04:00,2024-02-13 16:00,EST,2024-02-13 09:00,2024-02-13 21:00,12,12,FALSE,ALL NYC,5.702,4.928,5.73,22.029,3.59,3.59,13,12,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,Brooklyn,5.427,3.183,5.427,6.411,1.071,1.071,25,24,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,Queens,5.123,3.151,5.185,6.445,1.033,1.033,25,24,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,Manhattan,4.63,2.605,4.63,5.981,0.939,0.939,25,24,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,Bronx,4.36,2.495,4.36,5.894,0.894,0.894,25,24,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,Staten Island,5.307,2.991,5.307,6.097,1.068,1.068,25,24,ok
SW2995,Winter Weather,Winter Weather,High Winds,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-02-17 00:00,2024-02-17 23:59,EST,2024-02-17 05:00,2024-02-18 05:00,23.9833,24,FALSE,ALL NYC,5.08,2.992,5.103,6.258,1.021,1.021,25,24,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,Brooklyn,4.688,3.192,4.707,45.286,8.122,8.122,18,17,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,Queens,4.786,3.085,4.823,46.907,8.192,8.192,18,17,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,Manhattan,4.272,2.909,4.272,45.942,8.45,8.45,18,17,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,Bronx,4.263,2.788,4.263,46.834,8.434,8.434,18,17,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,Staten Island,4.209,3.122,4.213,43.837,7.848,7.925,18,17,ok
SW2996,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-03-06 13:00,2024-03-07 06:00,EST,2024-03-06 18:00,2024-03-07 11:00,17,17,FALSE,ALL NYC,4.454,3.061,4.558,45.874,8.103,8.183,18,17,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,Brooklyn,9.329,5.979,9.333,26.411,5.092,5.092,48,47,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,Queens,9.392,5.967,9.392,25.502,5.059,5.173,48,47,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,Manhattan,7.03,4.672,7.056,33.654,6.776,6.776,48,47,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,Bronx,6.659,4.46,6.727,33.568,6.747,6.836,48,47,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,Staten Island,8.141,5.289,8.141,30.69,6.166,6.168,48,47,ok
SW2997,Flash Flooding,Thunderstorms,Flash Flooding,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2024-03-09 00:00,2024-03-10 23:59,EST,2024-03-09 05:00,2024-03-11 04:00,47.9833,47,FALSE,ALL NYC,8.52,5.526,8.581,28.488,5.539,5.709,48,47,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,Brooklyn,10.418,7.158,10.418,36.194,4.257,4.257,37,36,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,Queens,10.547,7.387,10.619,35.86,4.124,4.124,37,36,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,Manhattan,8.614,5.852,8.614,35.123,4.116,4.116,37,36,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,Bronx,8.373,5.754,8.373,34.512,4.015,4.015,37,36,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,Staten Island,9.195,6.177,9.195,36.287,4.432,4.433,37,36,ok
SW2998,Flash Flooding,Thunderstorms,Flash Flooding,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2024-04-03 00:00,2024-04-04 11:59,EDT,2024-04-03 04:00,2024-04-04 16:00,35.9833,36,FALSE,ALL NYC,9.802,6.755,9.829,35.772,4.196,4.196,37,36,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,Brooklyn,5.518,2.784,5.676,2.23,0.625,0.854,121,120,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,Queens,5.171,2.737,5.224,3.17,1.417,1.426,121,120,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,Manhattan,4.916,2.516,4.967,3.367,1.566,1.566,121,120,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,Bronx,4.825,2.435,4.825,4.151,2.287,2.287,121,120,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,Staten Island,5.736,2.678,5.736,1.821,0.837,0.837,121,120,ok
SW2999,Air Quality Emergency,Other,Wildfire,"Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-06-05 00:00,2023-06-09 23:59,EDT,2023-06-05 04:00,2023-06-10 04:00,119.983,120,FALSE,ALL NYC,5.112,2.677,5.343,2.855,1.085,1.312,121,120,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,Brooklyn,4.377,2.054,4.404,5.742,1.723,1.799,100,99,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,Queens,4.379,2.158,4.405,4.377,1.685,1.699,100,99,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,Manhattan,3.508,1.843,3.508,7.649,2.612,2.668,100,99,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,Bronx,3.287,1.85,3.298,7.457,3.031,3.031,100,99,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,Staten Island,3.812,1.898,3.825,8.464,3.095,3.095,100,99,ok
SW3000,Extreme Heat Emergency,Extreme Heat,Extreme Heat,"Staten Island, Queens, Brooklyn, Bronx, Manhattan",2023-09-04 15:15,2023-09-08 17:30,EDT,2023-09-04 19:00,2023-09-08 22:00,98.25,99,FALSE,ALL NYC,3.957,2.017,4.069,6.149,1.711,2.245,100,99,ok
SW3001,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-09-08 12:00,2023-09-14 07:30,EDT,2023-09-08 16:00,2023-09-14 12:00,139.5,140,FALSE,Brooklyn,4.377,2.01,4.379,58.089,3.059,3.467,141,140,ok
SW3001,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-09-08 12:00,2023-09-14 07:30,EDT,2023-09-08 16:00,2023-09-14 12:00,139.5,140,FALSE,Queens,4.379,2.107,4.417,58.856,3.601,4.274,141,140,ok
SW3001,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-09-08 12:00,2023-09-14 07:30,EDT,2023-09-08 16:00,2023-09-14 12:00,139.5,140,FALSE,Manhattan,3.251,1.622,3.295,60.142,4.042,4.043,141,140,ok
SW3001,Flash Flood Emergency,Tidal Flooding,"Coastal Flooding, Flash Flooding","Manhattan, Bronx, Brooklyn, Queens, Staten Island",2023-09-08 12:00,2023-09-14 07:30,EDT,2023-09-08 16:00,2023-09-14 12:00,139.5,140,FALSE,Bronx,3.206,1.599,3.206,60.867,4.471,4.471,141,140,ok
